2.492803852733015287e-14 -4.821130991021318461e-14 1.269649046531122344e-14 5.890387914827915114e-14 -1.012537978210031142e-13 1.097467580285717240e-13 -9.351438885286374258e-14 9.880176151352518518e-14 -1.258752834512032822e-13 1.940526989184791303e-13 9.999999999997472022e-01 2.045673165813420289e-13 -1.529465440448206389e-13 1.289139724565938479e-13 -9.754539246623872655e-14 4.158960747820809676e-14 2.522743735908406391e-14 -3.698412338294263708e-14 2.936348328486233492e-14 -2.971572678779245753e-14 2.737373463705767893e-14 -2.617380245480395365e-14 1.475430184556011453e-14 -4.118592767531931620e-14 4.526519901236477522e-14 -5.896463600625193757e-14 4.117420625416365326e-14 -3.147998375419131277e-14 1.331886738906826602e-14
-1.359580665010303090e-14 2.863108657288732419e-14 -1.760901269245803029e-14 -1.692334109214501850e-14 4.984705557342456063e-14 -6.459920168983892790e-14 3.456655047971260288e-14 -6.268972174642682954e-14 1.150371953496992008e-13 -1.898364968458299171e-13 2.119686639188601581e-13 9.999999999998158140e-01 1.197762463327179043e-13 -1.176842822331384710e-13 1.115231988221233509e-13 -7.448503472901491713e-14 2.183438455884796290e-14 4.129042892315536325e-15 -2.919008112612083350e-15 1.463761112090707548e-14 -1.440706083339104413e-14 1.425816005105268649e-14 -3.922142069463608397e-15 2.319916344602146113e-14 -2.743456407103041316e-14 4.165151354706483000e-14 -3.018001382285753622e-14 2.201587047116907692e-14 -9.147401699311677827e-15
7.066599618940620703e-15 -1.507101387662778018e-14 1.546164398111109343e-14 -4.767080338619317387e-16 -1.939557725374150496e-14 7.807515227180397716e-15 2.586273903381721000e-14 -1.109103953203899930e-14 -2.113153663499890115e-14 4.547863189142095074e-14 -3.669210135373358532e-14 -1.679398729949605225e-14 1.000000000000065725e+00 -6.502593323613774503e-14 4.198194887789858573e-14 -6.204301206309748166e-14 1.089761058449840994e-13 -9.711602817968069357e-14 7.428964756295938818e-14 -6.101310367849319352e-14 4.072814029358401512e-14 -2.208099745297313879e-14 2.267820783752488753e-15 -1.071024402467554184e-14 1.334659476249929804e-14 -2.479962247028367360e-14 1.879823147646282886e-14 -1.212150184230405041e-14 5.176072721091700679e-15
3.062901219656344885e-15 -2.002736201376795400e-14 6.282500806105099150e-14 -1.060577326353462974e-13 1.113996518428714002e-13 -6.468079946947896514e-14 -3.925630657852903367e-15 1.131525957008847791e-14 2.203112772392432497e-14 -4.098503013628590962e-14 3.789047783988786099e-14 -4.155174438267961239e-15 -5.491735774658951316e-14 1.000000000000013767e+00 -1.020400751246164004e-14 2.017092818217456855e-14 -9.133816784984494041e-14 1.045100384426375347e-13 -8.665654097258294795e-14 7.123330397342604158e-14 -3.804913856366303765e-14 7.256857770692668543e-15 1.490147535242242713e-14 -1.490442088165800651e-14 8.848225991600023443e-15 1.552054078018205984e-15 -1.550149692654232573e-15 2.011235359692777298e-15 -2.792952898955984426e-15
-9.455190007101694776e-15 5.585029237280007693e-14 -1.503903019698616380e-13 2.304652148285464322e-13 -2.166180060373654082e-13 1.124841878495627684e-13 4.251031426465052469e-15 -5.820462608491721064e-14 4.452005447517572951e-14 -2.989045420508949037e-14 2.712378641167152405e-14 -5.445136546115508284e-14 6.868951305379158070e-14 -3.362198117579206396e-14 1.000000000000013101e+00 -8.084299684763791159e-14 1.888070917484883725e-13 -2.192658483697519290e-13 1.928569342720237085e-13 -1.559610282341809359e-13 8.893010288819639090e-14 -3.251513608842587536e-14 -6.934890870352330530e-15 1.659699952105915994e-14 -1.601954166982255962e-14 1.060766305189101430e-14 -5.548618707063869234e-15 3.927687681396492213e-15 2.208614606330237378e-15
1.440967909275724680e-14 -7.787025764337951617e-14 2.059618849433159344e-13 -3.038220689705900909e-13 2.733150688580939586e-13 -1.389337191426150080e-13 2.052633171868904381e-15 7.183458346702726130e-14 -6.447047710260077469e-14 4.313654170434960935e-14 -1.827842382927732710e-15 -4.162943577528515254e-15 2.317459093026837599e-14 -6.758674423347255925e-14 5.045021327779136776e-14 1.000000000000012212e+00 -1.288896211742879804e-13 2.096106060000566283e-13 -2.066748614986949622e-13 1.600092434326788550e-13 -7.751421515611188214e-14 1.617085655184196267e-14 7.770856379790249852e-15 -1.873246601442145690e-14 1.919415041285972218e-14 -1.710853637319956223e-14 9.850034497565084986e-15 -4.825187112307696958e-15 -1.079898920226162135e-15
-1.540241667296066255e-14 8.109267790258136639e-14 -1.986153409065271674e-13 2.796177087810892321e-13 -2.385030149792852318e-13 9.813393796700597946e-14 3.310979909686853646e-14 -1.095922976548771716e-13 9.566586411720344793e-14 -6.930846584076902762e-14 3.344034853530127092e-14 -2.126160711888901574e-14 2.391634725059769812e-14 -5.608553393464286780e-15 3.473448205273659000e-14 -7.317610239605563706e-14 1.000000000000203615e+00 -2.249750678991334133e-13 2.507609104096883443e-13 -1.594982949280964389e-13 6.040418886310579597e-14 -2.499340131990431036e-15 -1.022953286022961993e-14 1.240465237501631097e-14 -1.780139741072728852e-14 1.404158375742394769e-14 -9.832121385454095017e-15 3.787312220828332348e-15 6.135260079480199050e-16
1.124726769181802685e-14 -5.737464093783338409e-14 1.418948877348764641e-13 -2.014360107273312156e-13 1.723969737619624760e-13 -6.203033573405738584e-14 -4.254824438834842318e-14 1.015309286311316454e-13 -8.354208240516250182e-14 5.096869155848111935e-14 -1.345683078895452703e-14 6.398510862289771878e-15 2.384642848023733346e-15 -1.227124747662248220e-15 -6.095895819635016578e-14 1.496551869558638557e-13 -2.461931469115690502e-13 1.000000000000334399e+00 -2.946193985519019129e-13 2.025596472057874472e-13 -6.540688021463947469e-14 1.530920333749416889e-14 -1.320248290755246535e-14 4.437514856398572004e-15 1.805122957583216833e-15 -4.889611303089957863e-15 8.465317356710037992e-15 -5.169198642537787532e-16 7.333021208613280512e-16
-1.148817974895161144e-14 5.218562383395910695e-14 -1.119665138994182636e-13 1.582101452199614635e-13 -1.425315637380660401e-13 5.979652679299667154e-14 3.645201894329167480e-14 -9.096058459725761674e-14 7.719470098632218972e-14 -5.272007075556919691e-14 2.780364404798610829e-14 -2.141406580741240573e-14 2.264103239524231892e-14 -3.226097176979701640e-14 9.465990158202005767e-14 -2.020586847438493946e-13 3.350640704725539101e-13 -3.792585504470396370e-13 1.000000000000373701e+00 -2.287912023978727141e-13 1.176323878475961109e-13 -5.698879111550933223e-14 5.750168681741339801e-14 -4.288107437259676922e-14 3.494459080200972804e-14 -1.631801819945736189e-14 2.100391432447710292e-15 -2.687424087049674263e-15 -1.921240164001175487e-15
1.198823483746015056e-14 -4.741337265333961451e-14 9.264366320608545619e-14 -1.211715905389104477e-13 1.114887382007968947e-13 -4.950146218370798934e-14 -3.673410225407796583e-14 8.489372371607731361e-14 -6.865119984233032174e-14 4.678948840342349782e-14 -2.780190664293112588e-14 2.927111866097894649e-14 -3.054701713474648658e-14 3.183656370414979027e-14 -7.196268315618133884e-14 1.384077355859252615e-13 -1.960792850597913196e-13 2.236488780815410038e-13 -1.489563992661621508e-13 1.000000000000049294e+00 6.930323644193057284e-14 -6.025768103470727464e-14 3.570711774065882341e-14 -1.171278229692865740e-14 1.115290729170075622e-15 6.867337345281559215e-15 1.676176231559321474e-15 -3.037974601637737264e-16 3.684428420038500441e-15
-9.910769580459401818e-15 3.498242719111929232e-14 -6.414188814012647906e-14 7.660880508925438150e-14 -5.892037652957788663e-14 -2.007610236794046259e-15 7.647818348235552443e-14 -1.073593807408427975e-13 7.683977565571726467e-14 -4.832680127505241197e-14 2.943788442208000316e-14 -2.979685138754000703e-14 3.383115675375607075e-14 -2.839817395835951149e-14 4.563328693764095425e-14 -7.768404581883817569e-14 1.068925004354794835e-13 -1.220503598851753562e-13 9.880598110577711719e-14 2.586664061560975879e-14 9.999999999999011902e-01 1.111649563284330560e-13 -5.742754730096190326e-14 2.589452306042301286e-14 4.258663368368349140e-15 4.748138721334512161e-15 -1.615776797439421106e-14 1.336179457192106849e-14 -1.070760735639065306e-14
6.845585231993861068e-15 -2.295219791629013358e-14 4.616265628715554001e-14 -5.297244787818423935e-14 2.701426724363240940e-14 3.056864518436346451e-14 -8.817143172591788850e-14 1.036877849685768672e-13 -7.300298853170050140e-14 4.858032154417194635e-14 -3.408115720386790326e-14 3.356356586800500978e-14 -3.418041003600358764e-14 2.278315078841026000e-14 -2.608092234899519055e-14 3.542396557641633549e-14 -4.586674796483709593e-14 4.407494265953555516e-14 4.629399072293516857e-15 -7.165010611090331292e-14 1.231519852783112130e-13 9.999999999999256151e-01 1.148720321617077804e-14 1.500489043461517774e-14 -1.803430967476967888e-14 1.732087741145264043e-14 3.463910134963222013e-15 -7.621336238109940540e-15 8.843374882344997780e-15
-9.187685682328371868e-15 2.863143051972492874e-14 -5.665184058856568232e-14 6.385012224393617990e-14 -3.624249808140259812e-14 -2.616028133288361213e-14 7.996949688095531812e-14 -9.191703542383793611e-14 6.014094953649149938e-14 -3.490582506674422782e-14 1.973247818980297908e-14 -1.576971564945823970e-14 1.105165492797352789e-14 5.566940896862518079e-16 -9.762296531156082682e-16 -1.715763024398695691e-14 4.315984308637426657e-14 -7.230016437361853555e-14 7.092137996722398419e-14 -4.703547200975054354e-14 4.351474722555929472e-14 -7.366577605795293436e-14 1.000000000000059730e+00 -6.043097719906031066e-14 3.159405921281793167e-14 -2.698796073291653857e-14 1.589016362952868674e-14 -7.629965224673512246e-16 -7.710830111629665034e-15
1.014838347495126694e-14 -3.769345279882766894e-14 6.920885596425945779e-14 -7.802707644746974209e-14 3.672989770335276726e-14 4.239406266334190545e-14 -1.119910166990369154e-13 1.197509581556313881e-13 -9.170341931907462158e-14 6.140124813402415925e-14 -4.066229977372558311e-14 2.441214647156511930e-14 -6.060718204416556827e-15 -2.083802541988089615e-14 3.388717508711958825e-14 -3.489484348587818974e-14 1.997444081809831299e-14 -1.003851836291892022e-14 2.403408351977879039e-14 -3.393840980522344015e-14 4.297786898718678056e-14 -2.513507883938221778e-14 8.796665883843953697e-15 9.999999999999675815e-01 2.361323123319154534e-14 1.030928973309985336e-14 -1.953288622790985550e-14 9.085201673686444719e-15 4.700733687210867383e-15
-1.145995930623931259e-14 4.537454130964831129e-14 -8.559632761654121520e-14 1.053006316230638725e-13 -6.032194627245003182e-14 -3.335278155363939135e-14 1.154660598134591742e-13 -1.242495104781904167e-13 1.018609037228571303e-13 -7.101775811302494518e-14 4.494341047487229078e-14 -2.865271816861705527e-14 1.200411888651120674e-14 8.980394628392874116e-15 -2.248987236506006457e-14 2.560229019292672337e-14 -1.939048164889009162e-14 9.417224161250285028e-15 -1.140873047263874152e-14 2.513024440976769731e-14 -2.357692517533412162e-14 3.368381744765944378e-14 -2.894891753504028782e-14 2.800202369905342599e-14 9.999999999999691358e-01 4.676602107154957289e-15 1.057409809475326397e-14 -3.190933081762244464e-15 -1.067913693203093263e-14
