-7.982881379639037434e+00 -9.643431635737567120e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.643431635737567120e-01 -1.206922701979693979e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 -1.197260810654244390e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.197260810654244390e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.197260810654244390e+00
